Year,Month,County,Registration type,Engine type,Car registration count
2017,February,Laois,Used Imports,Non electric,102
2017,March,Laois,Used Imports,Non electric,124
2017,April,Laois,Used Imports,Non electric,109
2017,May,Laois,Used Imports,Non electric,112
2017,June,Laois,Used Imports,Non electric,124
2017,July,Laois,Used Imports,Non electric,111
2017,August,Laois,Used Imports,Non electric,112
2017,September,Laois,Used Imports,Non electric,117
2017,October,Laois,Used Imports,Non electric,123
2017,November,Laois,Used Imports,Non electric,116
2017,December,Laois,Used Imports,Non electric,62
2017,January,Laois,New Irish Registrations,Electric,1
2017,March,Laois,New Irish Registrations,Electric,1
2017,July,Laois,New Irish Registrations,Electric,2
2017,November,Laois,New Irish Registrations,Electric,1
2017,February,Laois,Used Imports,Electric,1
2017,May,Laois,Used Imports,Electric,1
2017,July,Laois,Used Imports,Electric,2
2017,September,Laois,Used Imports,Electric,3
2017,November,Laois,Used Imports,Electric,2
2017,January,Laois,New Irish Registrations,Hybrid,20
2017,February,Laois,New Irish Registrations,Hybrid,9
2017,March,Laois,New Irish Registrations,Hybrid,4
2017,April,Laois,New Irish Registrations,Hybrid,1
2017,July,Laois,New Irish Registrations,Hybrid,7
2017,August,Laois,New Irish Registrations,Hybrid,3
2017,September,Laois,New Irish Registrations,Hybrid,1
2017,January,Laois,Used Imports,Hybrid,2
2017,February,Laois,Used Imports,Hybrid,4
2017,March,Laois,Used Imports,Hybrid,2
2017,April,Laois,Used Imports,Hybrid,2
2017,May,Laois,Used Imports,Hybrid,2
2017,June,Laois,Used Imports,Hybrid,2
2017,July,Laois,Used Imports,Hybrid,2
2017,August,Laois,Used Imports,Hybrid,3
2017,September,Laois,Used Imports,Hybrid,3
2017,October,Laois,Used Imports,Hybrid,2
2017,November,Laois,Used Imports,Hybrid,1
2017,December,Laois,Used Imports,Hybrid,2
2017,January,Meath,New Irish Registrations,Non electric,"1,274"
2017,February,Meath,New Irish Registrations,Non electric,498
2017,March,Meath,New Irish Registrations,Non electric,474
2017,April,Meath,New Irish Registrations,Non electric,200
2017,May,Meath,New Irish Registrations,Non electric,159
2017,June,Meath,New Irish Registrations,Non electric,35
2017,July,Meath,New Irish Registrations,Non electric,716
2017,August,Meath,New Irish Registrations,Non electric,199
2017,September,Meath,New Irish Registrations,Non electric,103
2017,October,Meath,New Irish Registrations,Non electric,52
2017,November,Meath,New Irish Registrations,Non electric,10
2017,December,Meath,New Irish Registrations,Non electric,1
2017,August,Meath,New Imports,Non electric,1
2017,October,Meath,New Imports,Non electric,1
2017,January,Meath,Used Imports,Non electric,319
2017,February,Meath,Used Imports,Non electric,335
2017,March,Meath,Used Imports,Non electric,372
2017,April,Meath,Used Imports,Non electric,273
2017,May,Meath,Used Imports,Non electric,319
2017,June,Meath,Used Imports,Non electric,291
2017,July,Meath,Used Imports,Non electric,327
2017,August,Meath,Used Imports,Non electric,376
2017,September,Meath,Used Imports,Non electric,349
2017,October,Meath,Used Imports,Non electric,343
2017,November,Meath,Used Imports,Non electric,348
2017,December,Meath,Used Imports,Non electric,224
2017,January,Meath,New Irish Registrations,Electric,8
2017,February,Meath,New Irish Registrations,Electric,2
2017,March,Meath,New Irish Registrations,Electric,2
2017,April,Meath,New Irish Registrations,Electric,2
2017,July,Meath,New Irish Registrations,Electric,7
2017,September,Meath,New Irish Registrations,Electric,2
2017,February,Meath,Used Imports,Electric,2
2017,May,Meath,Used Imports,Electric,2
2017,June,Meath,Used Imports,Electric,3
2017,July,Meath,Used Imports,Electric,5
2017,August,Meath,Used Imports,Electric,3
2017,October,Meath,Used Imports,Electric,2
2017,November,Meath,Used Imports,Electric,2
2017,December,Meath,Used Imports,Electric,4
2017,January,Meath,New Irish Registrations,Hybrid,45
2017,February,Meath,New Irish Registrations,Hybrid,24
2017,March,Meath,New Irish Registrations,Hybrid,14
2017,April,Meath,New Irish Registrations,Hybrid,6
2017,May,Meath,New Irish Registrations,Hybrid,7
2017,June,Meath,New Irish Registrations,Hybrid,1
2017,July,Meath,New Irish Registrations,Hybrid,29
2017,August,Meath,New Irish Registrations,Hybrid,12
2017,September,Meath,New Irish Registrations,Hybrid,9
2017,October,Meath,New Irish Registrations,Hybrid,6
2017,November,Meath,New Irish Registrations,Hybrid,1
2017,January,Meath,Used Imports,Hybrid,9
2017,February,Meath,Used Imports,Hybrid,6
2017,March,Meath,Used Imports,Hybrid,11
2017,April,Meath,Used Imports,Hybrid,8
2017,May,Meath,Used Imports,Hybrid,11
2017,June,Meath,Used Imports,Hybrid,8
2017,July,Meath,Used Imports,Hybrid,4
2017,August,Meath,Used Imports,Hybrid,5
2017,September,Meath,Used Imports,Hybrid,5
2017,October,Meath,Used Imports,Hybrid,7
2017,November,Meath,Used Imports,Hybrid,13
2017,December,Meath,Used Imports,Hybrid,5
2017,January,Offaly,New Irish Registrations,Non electric,527
2017,February,Offaly,New Irish Registrations,Non electric,188
2017,March,Offaly,New Irish Registrations,Non electric,211
2017,April,Offaly,New Irish Registrations,Non electric,101
2017,May,Offaly,New Irish Registrations,Non electric,58
2017,June,Offaly,New Irish Registrations,Non electric,18
2017,July,Offaly,New Irish Registrations,Non electric,284
2017,August,Offaly,New Irish Registrations,Non electric,59
2017,September,Offaly,New Irish Registrations,Non electric,29
2017,October,Offaly,New Irish Registrations,Non electric,18
2017,November,Offaly,New Irish Registrations,Non electric,2
2017,December,Offaly,New Irish Registrations,Non electric,2
2017,January,Offaly,Used Imports,Non electric,100
2017,February,Offaly,Used Imports,Non electric,99
2017,March,Offaly,Used Imports,Non electric,96
2017,April,Offaly,Used Imports,Non electric,76
2017,May,Offaly,Used Imports,Non electric,87
2017,June,Offaly,Used Imports,Non electric,82
2017,July,Offaly,Used Imports,Non electric,89
2017,August,Offaly,Used Imports,Non electric,108
2017,September,Offaly,Used Imports,Non electric,99
2017,October,Offaly,Used Imports,Non electric,107
2017,November,Offaly,Used Imports,Non electric,114
2017,December,Offaly,Used Imports,Non electric,67
2017,January,Offaly,New Irish Registrations,Electric,1
2017,July,Offaly,New Irish Registrations,Electric,2
2017,August,Offaly,Used Imports,Electric,2
2017,September,Offaly,Used Imports,Electric,1
2017,October,Offaly,Used Imports,Electric,1
2017,January,Offaly,New Irish Registrations,Hybrid,14
2017,February,Offaly,New Irish Registrations,Hybrid,8
2017,March,Offaly,New Irish Registrations,Hybrid,8
2017,April,Offaly,New Irish Registrations,Hybrid,4
2017,May,Offaly,New Irish Registrations,Hybrid,2
2017,July,Offaly,New Irish Registrations,Hybrid,14
2017,August,Offaly,New Irish Registrations,Hybrid,5
2017,September,Offaly,New Irish Registrations,Hybrid,2
2017,January,Offaly,Used Imports,Hybrid,2
2017,March,Offaly,Used Imports,Hybrid,2
2017,May,Offaly,Used Imports,Hybrid,1
2017,June,Offaly,Used Imports,Hybrid,1
2017,July,Offaly,Used Imports,Hybrid,2
2017,August,Offaly,Used Imports,Hybrid,1
2017,October,Offaly,Used Imports,Hybrid,1
2017,November,Offaly,Used Imports,Hybrid,2
2017,January,Westmeath,New Irish Registrations,Non electric,604
2017,February,Westmeath,New Irish Registrations,Non electric,191
2017,March,Westmeath,New Irish Registrations,Non electric,290
2017,April,Westmeath,New Irish Registrations,Non electric,98
2017,May,Westmeath,New Irish Registrations,Non electric,51
2017,June,Westmeath,New Irish Registrations,Non electric,13
2017,July,Westmeath,New Irish Registrations,Non electric,387
2017,August,Westmeath,New Irish Registrations,Non electric,67
2017,September,Westmeath,New Irish Registrations,Non electric,35
2017,October,Westmeath,New Irish Registrations,Non electric,23
2017,November,Westmeath,New Irish Registrations,Non electric,2
2017,January,Westmeath,Used Imports,Non electric,166
2017,February,Westmeath,Used Imports,Non electric,146
2017,March,Westmeath,Used Imports,Non electric,163
2017,April,Westmeath,Used Imports,Non electric,131
2017,May,Westmeath,Used Imports,Non electric,136
2017,June,Westmeath,Used Imports,Non electric,124
2017,July,Westmeath,Used Imports,Non electric,125
2017,August,Westmeath,Used Imports,Non electric,140
2017,September,Westmeath,Used Imports,Non electric,168
2017,October,Westmeath,Used Imports,Non electric,141
2017,November,Westmeath,Used Imports,Non electric,155
2017,December,Westmeath,Used Imports,Non electric,91
2017,January,Westmeath,New Irish Registrations,Electric,5
2017,February,Westmeath,New Irish Registrations,Electric,2
2017,March,Westmeath,New Irish Registrations,Electric,5
2017,July,Westmeath,New Irish Registrations,Electric,2
2017,August,Westmeath,New Irish Registrations,Electric,1
2017,March,Westmeath,Used Imports,Electric,1
2017,September,Westmeath,Used Imports,Electric,1
2017,October,Westmeath,Used Imports,Electric,1
2017,November,Westmeath,Used Imports,Electric,2
2017,January,Westmeath,New Irish Registrations,Hybrid,40
2017,February,Westmeath,New Irish Registrations,Hybrid,9
2017,March,Westmeath,New Irish Registrations,Hybrid,5
2017,April,Westmeath,New Irish Registrations,Hybrid,5
2017,May,Westmeath,New Irish Registrations,Hybrid,4
2017,June,Westmeath,New Irish Registrations,Hybrid,2
2017,July,Westmeath,New Irish Registrations,Hybrid,35
2017,August,Westmeath,New Irish Registrations,Hybrid,5
2017,September,Westmeath,New Irish Registrations,Hybrid,1
2017,October,Westmeath,New Irish Registrations,Hybrid,3
2017,November,Westmeath,New Irish Registrations,Hybrid,3
2017,January,Westmeath,Used Imports,Hybrid,2
2017,February,Westmeath,Used Imports,Hybrid,1
2017,April,Westmeath,Used Imports,Hybrid,2
2017,May,Westmeath,Used Imports,Hybrid,2
2017,June,Westmeath,Used Imports,Hybrid,2
2017,July,Westmeath,Used Imports,Hybrid,4
2017,August,Westmeath,Used Imports,Hybrid,2
2017,September,Westmeath,Used Imports,Hybrid,4
2017,October,Westmeath,Used Imports,Hybrid,3
2017,November,Westmeath,Used Imports,Hybrid,8
2017,December,Westmeath,Used Imports,Hybrid,1
2017,January,Wicklow,New Irish Registrations,Non electric,894
2017,February,Wicklow,New Irish Registrations,Non electric,340
2017,March,Wicklow,New Irish Registrations,Non electric,335
2017,April,Wicklow,New Irish Registrations,Non electric,139
2017,May,Wicklow,New Irish Registrations,Non electric,114
2017,June,Wicklow,New Irish Registrations,Non electric,30
2017,July,Wicklow,New Irish Registrations,Non electric,475
2017,August,Wicklow,New Irish Registrations,Non electric,114
2017,September,Wicklow,New Irish Registrations,Non electric,80
2017,October,Wicklow,New Irish Registrations,Non electric,36
2017,November,Wicklow,New Irish Registrations,Non electric,9
2017,December,Wicklow,New Irish Registrations,Non electric,1
2017,July,Wicklow,New Imports,Non electric,1
2017,August,Wicklow,New Imports,Non electric,1
2017,January,Wicklow,Used Imports,Non electric,151
2017,February,Wicklow,Used Imports,Non electric,145
2017,March,Wicklow,Used Imports,Non electric,180
2017,April,Wicklow,Used Imports,Non electric,130
2017,May,Wicklow,Used Imports,Non electric,167
2017,June,Wicklow,Used Imports,Non electric,141
2017,July,Wicklow,Used Imports,Non electric,202
2017,August,Wicklow,Used Imports,Non electric,152
2017,September,Wicklow,Used Imports,Non electric,184
2017,October,Wicklow,Used Imports,Non electric,185
2017,November,Wicklow,Used Imports,Non electric,182
2017,December,Wicklow,Used Imports,Non electric,122
2017,January,Wicklow,New Irish Registrations,Electric,7
2017,February,Wicklow,New Irish Registrations,Electric,4
2017,March,Wicklow,New Irish Registrations,Electric,3
2017,April,Wicklow,New Irish Registrations,Electric,6
2017,July,Wicklow,New Irish Registrations,Electric,7
2017,August,Wicklow,New Irish Registrations,Electric,4
2017,September,Wicklow,New Irish Registrations,Electric,3
2017,October,Wicklow,New Irish Registrations,Electric,2
2017,January,Wicklow,Used Imports,Electric,2
2017,February,Wicklow,Used Imports,Electric,1
2017,March,Wicklow,Used Imports,Electric,2
2017,April,Wicklow,Used Imports,Electric,1
2017,June,Wicklow,Used Imports,Electric,2
2017,July,Wicklow,Used Imports,Electric,3
2017,August,Wicklow,Used Imports,Electric,2
2017,September,Wicklow,Used Imports,Electric,5
2017,October,Wicklow,Used Imports,Electric,2
2017,November,Wicklow,Used Imports,Electric,3
2017,December,Wicklow,Used Imports,Electric,2
2017,January,Wicklow,New Irish Registrations,Hybrid,53
2017,February,Wicklow,New Irish Registrations,Hybrid,24
2017,March,Wicklow,New Irish Registrations,Hybrid,20
2017,April,Wicklow,New Irish Registrations,Hybrid,12
2017,May,Wicklow,New Irish Registrations,Hybrid,5
2017,June,Wicklow,New Irish Registrations,Hybrid,2
2017,July,Wicklow,New Irish Registrations,Hybrid,27
2017,August,Wicklow,New Irish Registrations,Hybrid,8
2017,September,Wicklow,New Irish Registrations,Hybrid,7
2017,October,Wicklow,New Irish Registrations,Hybrid,3
2017,November,Wicklow,New Irish Registrations,Hybrid,2
2017,January,Wicklow,Used Imports,Hybrid,4
2017,February,Wicklow,Used Imports,Hybrid,5
2017,March,Wicklow,Used Imports,Hybrid,9
2017,April,Wicklow,Used Imports,Hybrid,4
2017,May,Wicklow,Used Imports,Hybrid,3
2017,June,Wicklow,Used Imports,Hybrid,4
2017,July,Wicklow,Used Imports,Hybrid,6
2017,August,Wicklow,Used Imports,Hybrid,8
2017,September,Wicklow,Used Imports,Hybrid,5
2017,October,Wicklow,Used Imports,Hybrid,9
2017,November,Wicklow,Used Imports,Hybrid,6
2017,December,Wicklow,Used Imports,Hybrid,6
2017,January,Wexford,New Irish Registrations,Non electric,"1,019"
2017,February,Wexford,New Irish Registrations,Non electric,293
2017,March,Wexford,New Irish Registrations,Non electric,426
2017,April,Wexford,New Irish Registrations,Non electric,137
2017,May,Wexford,New Irish Registrations,Non electric,103
2017,June,Wexford,New Irish Registrations,Non electric,18
2017,July,Wexford,New Irish Registrations,Non electric,678
2017,August,Wexford,New Irish Registrations,Non electric,143
2017,September,Wexford,New Irish Registrations,Non electric,92
2017,October,Wexford,New Irish Registrations,Non electric,41
2017,November,Wexford,New Irish Registrations,Non electric,14
2017,January,Wexford,Used Imports,Non electric,216
2017,February,Wexford,Used Imports,Non electric,207
2017,March,Wexford,Used Imports,Non electric,238
2017,April,Wexford,Used Imports,Non electric,183
2017,May,Wexford,Used Imports,Non electric,199
2017,June,Wexford,Used Imports,Non electric,188
2017,July,Wexford,Used Imports,Non electric,194
2017,August,Wexford,Used Imports,Non electric,225
2017,September,Wexford,Used Imports,Non electric,230
2017,October,Wexford,Used Imports,Non electric,237
2017,November,Wexford,Used Imports,Non electric,214
2017,December,Wexford,Used Imports,Non electric,155
2017,January,Wexford,New Irish Registrations,Electric,6
2017,February,Wexford,New Irish Registrations,Electric,2
2017,March,Wexford,New Irish Registrations,Electric,2
2017,April,Wexford,New Irish Registrations,Electric,2
2017,May,Wexford,New Irish Registrations,Electric,3
2017,July,Wexford,New Irish Registrations,Electric,6
2017,October,Wexford,New Irish Registrations,Electric,1
2017,November,Wexford,New Irish Registrations,Electric,1
2017,January,Wexford,Used Imports,Electric,1
2017,February,Wexford,Used Imports,Electric,1
2017,April,Wexford,Used Imports,Electric,1
2017,May,Wexford,Used Imports,Electric,2
2017,August,Wexford,Used Imports,Electric,2
2017,November,Wexford,Used Imports,Electric,1
2017,January,Wexford,New Irish Registrations,Hybrid,33
2017,February,Wexford,New Irish Registrations,Hybrid,15
2017,March,Wexford,New Irish Registrations,Hybrid,6
2017,April,Wexford,New Irish Registrations,Hybrid,2
2017,May,Wexford,New Irish Registrations,Hybrid,1
2017,July,Wexford,New Irish Registrations,Hybrid,22
2017,August,Wexford,New Irish Registrations,Hybrid,1
2017,September,Wexford,New Irish Registrations,Hybrid,1
2017,October,Wexford,New Irish Registrations,Hybrid,1
2017,January,Wexford,Used Imports,Hybrid,1
2017,February,Wexford,Used Imports,Hybrid,2
2017,March,Wexford,Used Imports,Hybrid,2
2017,April,Wexford,Used Imports,Hybrid,2
2017,May,Wexford,Used Imports,Hybrid,1
2017,June,Wexford,Used Imports,Hybrid,1
2017,July,Wexford,Used Imports,Hybrid,4
2017,August,Wexford,Used Imports,Hybrid,2
2017,September,Wexford,Used Imports,Hybrid,2
2017,October,Wexford,Used Imports,Hybrid,5
2017,November,Wexford,Used Imports,Hybrid,4
2017,December,Wexford,Used Imports,Hybrid,1
2017,January,Cork,New Irish Registrations,Non electric,"5,224"
2017,February,Cork,New Irish Registrations,Non electric,"2,056"
2017,March,Cork,New Irish Registrations,Non electric,"2,274"
2017,April,Cork,New Irish Registrations,Non electric,894
2017,May,Cork,New Irish Registrations,Non electric,629
2017,June,Cork,New Irish Registrations,Non electric,181
2017,July,Cork,New Irish Registrations,Non electric,"3,260"
2017,August,Cork,New Irish Registrations,Non electric,694
2017,September,Cork,New Irish Registrations,Non electric,428
2017,October,Cork,New Irish Registrations,Non electric,184
2017,November,Cork,New Irish Registrations,Non electric,59
2017,December,Cork,New Irish Registrations,Non electric,7
2017,January,Cork,New Imports,Non electric,2
2017,February,Cork,New Imports,Non electric,1
2017,March,Cork,New Imports,Non electric,1
2017,June,Cork,New Imports,Non electric,1
2017,July,Cork,New Imports,Non electric,1
2017,August,Cork,New Imports,Non electric,1
2017,January,Cork,Used Imports,Non electric,619
2017,February,Cork,Used Imports,Non electric,650
2017,March,Cork,Used Imports,Non electric,724
2017,April,Cork,Used Imports,Non electric,637
2017,May,Cork,Used Imports,Non electric,644
2017,June,Cork,Used Imports,Non electric,703
2017,July,Cork,Used Imports,Non electric,578
2017,August,Cork,Used Imports,Non electric,820
2017,September,Cork,Used Imports,Non electric,789
2017,October,Cork,Used Imports,Non electric,764
2017,November,Cork,Used Imports,Non electric,793
2017,December,Cork,Used Imports,Non electric,520
2017,January,Cork,New Irish Registrations,Electric,27
2017,February,Cork,New Irish Registrations,Electric,6
2017,March,Cork,New Irish Registrations,Electric,7
2017,April,Cork,New Irish Registrations,Electric,4
2017,May,Cork,New Irish Registrations,Electric,3
2017,July,Cork,New Irish Registrations,Electric,14
2017,August,Cork,New Irish Registrations,Electric,4
2017,September,Cork,New Irish Registrations,Electric,5
2017,October,Cork,New Irish Registrations,Electric,3
2017,November,Cork,New Irish Registrations,Electric,1
2017,January,Cork,Used Imports,Electric,3
2017,March,Cork,Used Imports,Electric,1
2017,April,Cork,Used Imports,Electric,3
2017,May,Cork,Used Imports,Electric,5
2017,June,Cork,Used Imports,Electric,1
2017,July,Cork,Used Imports,Electric,6
2017,August,Cork,Used Imports,Electric,6
2017,September,Cork,Used Imports,Electric,7
2017,October,Cork,Used Imports,Electric,4
2017,November,Cork,Used Imports,Electric,5
2017,December,Cork,Used Imports,Electric,6
2017,January,Cork,New Irish Registrations,Hybrid,167
2017,February,Cork,New Irish Registrations,Hybrid,85
2017,March,Cork,New Irish Registrations,Hybrid,53
2017,April,Cork,New Irish Registrations,Hybrid,28
2017,May,Cork,New Irish Registrations,Hybrid,24
2017,June,Cork,New Irish Registrations,Hybrid,3
2017,July,Cork,New Irish Registrations,Hybrid,120
2017,August,Cork,New Irish Registrations,Hybrid,37
2017,September,Cork,New Irish Registrations,Hybrid,24
2017,October,Cork,New Irish Registrations,Hybrid,4
2017,November,Cork,New Irish Registrations,Hybrid,4
2017,January,Cork,Used Imports,Hybrid,13
2017,February,Cork,Used Imports,Hybrid,7
2017,March,Cork,Used Imports,Hybrid,15
2017,April,Cork,Used Imports,Hybrid,10
2017,May,Cork,Used Imports,Hybrid,13
2017,June,Cork,Used Imports,Hybrid,19
2017,July,Cork,Used Imports,Hybrid,18
2017,August,Cork,Used Imports,Hybrid,14
2017,September,Cork,Used Imports,Hybrid,25
2017,October,Cork,Used Imports,Hybrid,12
2017,November,Cork,Used Imports,Hybrid,53
2017,December,Cork,Used Imports,Hybrid,14
2017,January,Clare,New Irish Registrations,Non electric,910
2017,February,Clare,New Irish Registrations,Non electric,384
2017,March,Clare,New Irish Registrations,Non electric,389
2017,April,Clare,New Irish Registrations,Non electric,133
2017,May,Clare,New Irish Registrations,Non electric,83
2017,June,Clare,New Irish Registrations,Non electric,21
2017,July,Clare,New Irish Registrations,Non electric,486
2017,August,Clare,New Irish Registrations,Non electric,117
2017,September,Clare,New Irish Registrations,Non electric,68
2017,October,Clare,New Irish Registrations,Non electric,29
2017,November,Clare,New Irish Registrations,Non electric,15
2017,December,Clare,New Irish Registrations,Non electric,1
2017,January,Clare,New Imports,Non electric,1
2017,January,Clare,Used Imports,Non electric,208
2017,February,Clare,Used Imports,Non electric,239
2017,March,Clare,Used Imports,Non electric,235
2017,April,Clare,Used Imports,Non electric,227
2017,May,Clare,Used Imports,Non electric,210
2017,June,Clare,Used Imports,Non electric,196
2017,July,Clare,Used Imports,Non electric,201
2017,August,Clare,Used Imports,Non electric,231
2017,September,Clare,Used Imports,Non electric,212
2017,October,Clare,Used Imports,Non electric,228
2017,November,Clare,Used Imports,Non electric,241
2017,December,Clare,Used Imports,Non electric,119
2017,January,Clare,New Irish Registrations,Electric,5
2017,February,Clare,New Irish Registrations,Electric,1
2017,March,Clare,New Irish Registrations,Electric,2
2017,April,Clare,New Irish Registrations,Electric,1
2017,May,Clare,New Irish Registrations,Electric,2
2017,July,Clare,New Irish Registrations,Electric,3
2017,August,Clare,New Irish Registrations,Electric,2
2017,February,Clare,Used Imports,Electric,1
2017,April,Clare,Used Imports,Electric,2
2017,May,Clare,Used Imports,Electric,2
2017,July,Clare,Used Imports,Electric,2
2017,August,Clare,Used Imports,Electric,1
2017,September,Clare,Used Imports,Electric,1
2017,January,Clare,New Irish Registrations,Hybrid,24
2017,February,Clare,New Irish Registrations,Hybrid,11
2017,March,Clare,New Irish Registrations,Hybrid,10
2017,April,Clare,New Irish Registrations,Hybrid,4
2017,May,Clare,New Irish Registrations,Hybrid,2
2017,June,Clare,New Irish Registrations,Hybrid,2
2017,July,Clare,New Irish Registrations,Hybrid,15
2017,August,Clare,New Irish Registrations,Hybrid,5
2017,September,Clare,New Irish Registrations,Hybrid,2
2017,October,Clare,New Irish Registrations,Hybrid,1
2017,January,Clare,Used Imports,Hybrid,4
2017,February,Clare,Used Imports,Hybrid,3
2017,April,Clare,Used Imports,Hybrid,1
2017,May,Clare,Used Imports,Hybrid,3
2017,June,Clare,Used Imports,Hybrid,5
2017,July,Clare,Used Imports,Hybrid,4
2017,August,Clare,Used Imports,Hybrid,4
2017,September,Clare,Used Imports,Hybrid,4
2017,October,Clare,Used Imports,Hybrid,1
2017,November,Clare,Used Imports,Hybrid,10
2017,December,Clare,Used Imports,Hybrid,2
2017,January,Kerry,New Irish Registrations,Non electric,897
2017,February,Kerry,New Irish Registrations,Non electric,397
2017,March,Kerry,New Irish Registrations,Non electric,375
2017,April,Kerry,New Irish Registrations,Non electric,142
2017,May,Kerry,New Irish Registrations,Non electric,85
2017,June,Kerry,New Irish Registrations,Non electric,32
2017,July,Kerry,New Irish Registrations,Non electric,541
2017,August,Kerry,New Irish Registrations,Non electric,118
2017,September,Kerry,New Irish Registrations,Non electric,84
2017,October,Kerry,New Irish Registrations,Non electric,27
2017,November,Kerry,New Irish Registrations,Non electric,14
2017,December,Kerry,New Irish Registrations,Non electric,1
2017,January,Kerry,Used Imports,Non electric,196
2017,February,Kerry,Used Imports,Non electric,195
2017,March,Kerry,Used Imports,Non electric,222
2017,April,Kerry,Used Imports,Non electric,176
2017,May,Kerry,Used Imports,Non electric,156
2017,June,Kerry,Used Imports,Non electric,173
2017,July,Kerry,Used Imports,Non electric,189
2017,August,Kerry,Used Imports,Non electric,222
2017,September,Kerry,Used Imports,Non electric,245
2017,October,Kerry,Used Imports,Non electric,208
2017,November,Kerry,Used Imports,Non electric,200
2017,December,Kerry,Used Imports,Non electric,120
2017,February,Kerry,New Irish Registrations,Electric,2
2017,May,Kerry,New Irish Registrations,Electric,1
2017,July,Kerry,New Irish Registrations,Electric,1
2017,September,Kerry,New Irish Registrations,Electric,1
2017,January,Kerry,Used Imports,Electric,1
2017,March,Kerry,Used Imports,Electric,4
2017,May,Kerry,Used Imports,Electric,1
2017,June,Kerry,Used Imports,Electric,2
2017,August,Kerry,Used Imports,Electric,1
2017,October,Kerry,Used Imports,Electric,2
2017,January,Kerry,New Irish Registrations,Hybrid,35
2017,February,Kerry,New Irish Registrations,Hybrid,10
2017,March,Kerry,New Irish Registrations,Hybrid,8
2017,April,Kerry,New Irish Registrations,Hybrid,6
2017,May,Kerry,New Irish Registrations,Hybrid,4
2017,June,Kerry,New Irish Registrations,Hybrid,2
2017,July,Kerry,New Irish Registrations,Hybrid,26
2017,August,Kerry,New Irish Registrations,Hybrid,7
2017,September,Kerry,New Irish Registrations,Hybrid,2
2017,October,Kerry,New Irish Registrations,Hybrid,2
2017,January,Kerry,Used Imports,Hybrid,2
2017,February,Kerry,Used Imports,Hybrid,2
2017,March,Kerry,Used Imports,Hybrid,2
2017,April,Kerry,Used Imports,Hybrid,1
2017,May,Kerry,Used Imports,Hybrid,2
2017,June,Kerry,Used Imports,Hybrid,2
2017,July,Kerry,Used Imports,Hybrid,2
2017,August,Kerry,Used Imports,Hybrid,4
2017,September,Kerry,Used Imports,Hybrid,6
2017,October,Kerry,Used Imports,Hybrid,3
2017,November,Kerry,Used Imports,Hybrid,6
2017,December,Kerry,Used Imports,Hybrid,1
2017,January,Limerick,New Irish Registrations,Non electric,"1,490"
2017,February,Limerick,New Irish Registrations,Non electric,575
2017,March,Limerick,New Irish Registrations,Non electric,591
2017,April,Limerick,New Irish Registrations,Non electric,213
2017,May,Limerick,New Irish Registrations,Non electric,172
2017,June,Limerick,New Irish Registrations,Non electric,56
2017,July,Limerick,New Irish Registrations,Non electric,848
2017,August,Limerick,New Irish Registrations,Non electric,168
2017,September,Limerick,New Irish Registrations,Non electric,117
2017,October,Limerick,New Irish Registrations,Non electric,72
2017,November,Limerick,New Irish Registrations,Non electric,25
2017,December,Limerick,New Irish Registrations,Non electric,4
2017,January,Limerick,New Imports,Non electric,2
2017,January,Limerick,Used Imports,Non electric,245
2017,February,Limerick,Used Imports,Non electric,285
2017,March,Limerick,Used Imports,Non electric,293
2017,April,Limerick,Used Imports,Non electric,226
2017,May,Limerick,Used Imports,Non electric,243
2017,June,Limerick,Used Imports,Non electric,193
2017,July,Limerick,Used Imports,Non electric,248
2017,August,Limerick,Used Imports,Non electric,243
2017,September,Limerick,Used Imports,Non electric,298
2017,October,Limerick,Used Imports,Non electric,287
2017,November,Limerick,Used Imports,Non electric,297
2017,December,Limerick,Used Imports,Non electric,194
2017,January,Limerick,New Irish Registrations,Electric,7
2017,February,Limerick,New Irish Registrations,Electric,3
2017,March,Limerick,New Irish Registrations,Electric,6
2017,April,Limerick,New Irish Registrations,Electric,1
2017,May,Limerick,New Irish Registrations,Electric,4
2017,June,Limerick,New Irish Registrations,Electric,1
2017,August,Limerick,New Irish Registrations,Electric,1
2017,October,Limerick,New Irish Registrations,Electric,1
2017,February,Limerick,Used Imports,Electric,3
2017,April,Limerick,Used Imports,Electric,3
2017,May,Limerick,Used Imports,Electric,1
2017,June,Limerick,Used Imports,Electric,3
2017,August,Limerick,Used Imports,Electric,1
2017,November,Limerick,Used Imports,Electric,1
2017,January,Limerick,New Irish Registrations,Hybrid,50
2017,February,Limerick,New Irish Registrations,Hybrid,22
2017,March,Limerick,New Irish Registrations,Hybrid,11
2017,April,Limerick,New Irish Registrations,Hybrid,3
2017,May,Limerick,New Irish Registrations,Hybrid,6
2017,July,Limerick,New Irish Registrations,Hybrid,32
2017,August,Limerick,New Irish Registrations,Hybrid,8
2017,September,Limerick,New Irish Registrations,Hybrid,1
2017,October,Limerick,New Irish Registrations,Hybrid,3
2017,January,Limerick,Used Imports,Hybrid,2
2017,February,Limerick,Used Imports,Hybrid,2
2017,March,Limerick,Used Imports,Hybrid,2
2017,April,Limerick,Used Imports,Hybrid,3
2017,May,Limerick,Used Imports,Hybrid,1
2017,June,Limerick,Used Imports,Hybrid,8
2017,July,Limerick,Used Imports,Hybrid,6
2017,August,Limerick,Used Imports,Hybrid,3
2017,September,Limerick,Used Imports,Hybrid,3
